energy,heating,price,area,rooms,fee,zipcode,construction_year,price_per_area,heating_raw,house_age,rooms_per_area,heating_clean_fußbodenheizung,heating_clean_minergie,heating_clean_missing,heating_clean_other,heating_clean_wärmepumpe,heating_clean_zentralheizung,energy_clean_gas,energy_clean_missing,energy_clean_other,energy_clean_öl,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_17,level_21,level_23,level_24,level_2023,log_price,log_area,log_fee,age_bin,rooms_per_area_bin,zipcode_freq
Gas,Zentralheizung,418000,56.5,2,3.57,10439,1956,7398.230088495575,Zentralheizung,69,0.035398230088495575,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.94323910384853,4.051784947803305,1.5195132049061133,very_old,2,0.018501387604070305
na,na,290000,69.04,2,3.57,12351,1992,4200.463499420625,na,33,0.028968713789107762,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.577639650232573,4.249066507417651,1.5195132049061133,old,1,0.00393154486586494
na,na,385000,80.13,3,3.57,10713,1985,4804.692374890803,na,40,0.037439161362785474,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.861001210669146,4.396052806406973,1.5195132049061133,old,2,0.009481961147086031
na,na,498000,74.0,2,3.57,10717,1900,6729.72972972973,na,125,0.02702702702702703,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.118357364036902,4.31748811353631,1.5195132049061133,,0,0.01734505087881591
na,na,269000,42.0,1,3.57,10717,1900,6404.761904761905,na,125,0.023809523809523808,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.502470376049185,3.7612001156935624,1.5195132049061133,,0,0.01734505087881591
na,na,325000,68.53,2,3.57,13351,1956,4742.448562673282,na,69,0.029184298847220194,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.691583538230217,4.2417583141109265,1.5195132049061133,very_old,1,0.00393154486586494
na,na,629000,83.0,3,3.57,10709,1912,7578.313253012048,na,113,0.03614457831325301,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.351888125506433,4.430816798843313,1.5195132049061133,,2,0.0030064754856614245
na,na,320000,50.45,2,3.57,13351,1956,6342.913776015857,na,69,0.03964321110009911,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.676079399771027,3.9406104622800586,1.5195132049061133,very_old,3,0.00393154486586494
Fernwärme,Zentralheizung,319062,77.49,3,3.57,10247,1900,4117.460317460318,Zentralheizung,125,0.03871467286101433,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.67314385443098,4.362971228138722,1.5195132049061133,,2,0.027752081406105456
Fernwärme,Zentralheizung,148461,36.09,1,3.57,10247,1900,4113.632585203657,Zentralheizung,125,0.027708506511499028,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.90808431222299,3.6133473915014993,1.5195132049061133,,0,0.027752081406105456
Gas,Zentralheizung,268000,43.43,1,3.57,12105,1973,6170.849643103846,Zentralheizung,52,0.023025558369790467,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.498745990829315,3.7939149169478172,1.5195132049061133,very_old,0,0.00786308973172988
na,na,2864800,252.77,5,3.57,10557,2023,11333.623452150176,na,2,0.019780828421094274,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.868009446730806,5.536428344984033,1.5195132049061133,new,0,0.01179463459759482
Fernwärme,Zentralheizung,498000,73.79,3,3.57,10117,1972,6748.881962325518,Zentralheizung,53,0.04065591543569589,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.118357364036902,4.314684186203576,1.5195132049061133,very_old,3,0.01156336725254394
na,na,359000,61.33,3,3.57,10369,1956,5853.578998858634,na,69,0.048915701940322846,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.791080452981857,4.132442850820759,1.5195132049061133,very_old,3,0.0006938020351526364
na,na,799000,99.65,4,3.57,13585,1956,8018.06322127446,na,69,0.04014049172102358,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.591117476312084,4.611649152085801,1.5195132049061133,very_old,3,0.006012950971322849
na,na,229000,51.58,2,3.57,10319,1964,4439.705312136487,na,61,0.038774718883288095,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.34148164933907,3.9623358193017353,1.5195132049061133,very_old,2,0.00046253469010175765
Fernwärme,"Fußbodenheizung, offener ",1799000,146.5,3,3.57,14199,2022,12279.86348122867,"Fußbodenheizung, offener ",3,0.020477815699658702,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.402742068796885,4.993828175779875,1.5195132049061133,new,0,0.0032377428307123032
Fernwärme,Zentralheizung,528000,73.9,2,2.98,12435,1900,7144.790257104194,Zentralheizung,125,0.027063599458728008,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.176853456625999,4.316153890523174,1.3812818192963463,,0,0.0030064754856614245
Öl,Zentralheizung,470000,93.55,3,3.57,12109,1978,5024.051309460182,Zentralheizung,47,0.03206841261357563,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.060490101343552,4.549128795104466,1.5195132049061133,old,1,0.0027752081406105457
na,na,229000,54.02,2,3.57,12055,1905,4239.170677526841,na,120,0.03702332469455757,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.34148164933907,4.007696755496428,1.5195132049061133,,2,0.003469010175763182
na,na,305000,63.74,2,3.57,13351,1956,4785.064323815501,na,69,0.031377470975839344,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.628070334272698,4.170379248498098,1.5195132049061133,very_old,1,0.00393154486586494
na,na,229000,41.25,1,3.57,10713,1960,5551.515151515152,na,65,0.024242424242424242,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.34148164933907,3.7436043538031827,1.5195132049061133,very_old,0,0.009481961147086031
na,na,450000,108.14,3,3.57,12169,1909,4161.2724246347325,na,116,0.02774181616423155,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.017005083966255,4.6926314617580855,1.5195132049061133,,0,0.008788159111933395
na,na,888000,121.84,4,3.57,10439,1956,7288.246881155614,na,69,0.032829940906106365,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.6967281480998,4.810882695572622,1.5195132049061133,very_old,1,0.018501387604070305
Gas,Fußbodenheizung,520000,122.76,4,3.57,12557,1997,4235.907461713913,Fußbodenheizung,28,0.032583903551645484,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.161586013632684,4.81834420626481,1.5195132049061133,recent,1,0.007631822386679001
na,na,260000,47.0,2,3.57,14193,1958,5531.914893617021,na,67,0.0425531914893617,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.468440756144114,3.871201010907891,1.5195132049061133,very_old,3,0.015957446808510637
Gas,Zentralheizung,399000,59.34,2,3.57,12105,2022,6723.9635995955505,Zentralheizung,3,0.033704078193461405,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.896719202134523,4.099995233730915,1.5195132049061133,new,1,0.00786308973172988
Fernwärme,Zentralheizung,479000,106.3,5,3.57,10178,1966,4506.114769520226,Zentralheizung,59,0.047036688617121354,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.079457964073546,4.675628649636653,1.5195132049061133,very_old,3,0.002543940795559667
Öl,Zentralheizung,169000,41.0,1,3.57,10779,1961,4121.951219512195,Zentralheizung,64,0.024390243902439025,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.037659911047468,3.7376696182833684,1.5195132049061133,very_old,0,0.004162812210915819
Gas,Zentralheizung,255000,73.0,2,3.57,12559,1978,3493.150684931507,Zentralheizung,47,0.0273972602739726,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.449022745701502,4.30406509320417,1.5195132049061133,old,0,0.001156336725254394
na,na,597000,58.0,2,3.57,10781,1956,10293.103448275862,na,69,0.034482758620689655,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.299674067415213,4.07753744390572,1.5195132049061133,very_old,2,0.00786308973172988
na,na,4390000,302.58,5,3.57,10777,1956,14508.55971974354,na,69,0.016524555489457336,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.29484001284176,5.715645167198713,1.5195132049061133,very_old,0,0.009481961147086031
Fernwärme,Zentralheizung,510000,66.61,2,3.57,10587,1905,7656.508031827053,Zentralheizung,120,0.030025521693439423,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.1421679654829,4.213755901102586,1.5195132049061133,,1,0.008094357076780759
na,na,629000,90.0,4,3.57,10629,1908,6988.888888888889,na,117,0.044444444444444446,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.351888125506433,4.51085950651685,1.5195132049061133,,3,0.006938020351526364
na,na,297000,75.0,3,3.57,13591,1995,3960.0,na,30,0.04,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.601490784782536,4.330733340286331,1.5195132049061133,recent,3,0.002312673450508788
Gas,Zentralheizung,515400,89.63,3,3.57,10715,1898,5750.30681691398,Zentralheizung,127,0.03347093607051211,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.15270051743911,4.50678528406669,1.5195132049061133,,1,0.007631822386679001
Gas,Zentralheizung,320000,70.5,3,2.97,12203,1967,4539.007092198582,Zentralheizung,58,0.0425531914893617,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.676079399771027,4.269697449699962,1.3787660946990992,very_old,3,0.010175763182238668
Fernwärme,Zentralheizung,396000,54.0,2,3.57,13189,1930,7333.333333333333,Zentralheizung,95,0.037037037037037035,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.889172015485954,4.007333185232471,1.5195132049061133,very_old,2,0.00786308973172988
Fernwärme,Zentralheizung,480000,55.0,2,3.57,10249,1958,8727.272727272728,Zentralheizung,67,0.03636363636363636,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.081543466215237,4.02535169073515,1.5195132049061133,very_old,2,0.008325624421831638
na,na,498000,66.0,3,3.57,14167,1938,7545.454545454545,na,87,0.045454545454545456,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.118357364036902,4.204692619390966,1.5195132049061133,very_old,3,0.005087881591119334
na,na,250000,64.0,2,3.57,10551,1956,3906.25,na,69,0.03125,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.429220196836383,4.174387269895637,1.5195132049061133,very_old,1,0.0032377428307123032
na,na,359000,64.0,3,3.57,14089,1956,5609.375,na,69,0.046875,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.791080452981857,4.174387269895637,1.5195132049061133,very_old,3,0.003469010175763182
